file,line,quoted_sentence,classification,action_taken
content/mini-split-air-conditioners/mini-split-installation-cost.mdx,281,"- **Best value strategy (2026):** Mid-tier brand (Fujitsu/LG) + off-season install + stacked state/utility rebates + IRA HEAR or HOMES = $1,500–$3,000 net cost for a single zone (no 25C piece anymore)",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-installation-cost.mdx,288,"answer: ""A single-zone mini split costs $1,500–$4,500 to install professionally, with the national average around $3,000 in 2026. This includes the equipment, labor, electrical work, materials, and basic permits. Multi-zone systems cost $4,000–$18,000 depending on the number of zones. DIY installati",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-installation-cost.mdx,296,"answer: ""The cheapest route is a DIY MrCool or Senville single-zone unit purchased online ($600–$1,300), self-installed (4–8 hours of your time), with only an electrician for the dedicated circuit ($200–$500). Total cost: $800–$1,800. For even lower cost, the Senville SENL-12CD at $600–$800 is the c",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-installation-cost.mdx,315,"question: ""What tax credits are available for mini split installation in 2026?"",",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-installation-cost.mdx,316,"answer: ""The federal Section 25C credit (heat pumps) and Section 25D credit (geothermal/solar/batteries) both expired for property placed in service after Dec 31, 2025 under the OBBBA — there is no federal 25C credit for 2026 installs. Active 2026 pathways: income-qualified IRA HEAR rebates up to $8",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-installation-cost.mdx,320,"answer: ""Yes, significantly. Equipment cost is the biggest brand-dependent variable. A Senville 12K unit costs $600–$900 while a Mitsubishi 12K costs $1,500–$2,200 — a $900–$1,300 difference in equipment alone. Premium brands also tend to have higher labor costs because they require brand-certified ",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/daikin-mini-split-reviews.mdx,100,"- The federal Section 25C credit expired for installs after Dec 31, 2025. For 2026 installs, look at state and utility rebates and the IRA HOMES/HEAR programs instead.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,63,"| Annual cooling cost (2,000 sq ft) | $250–$400 | $400–$600 | $450–$650 | $650–$900 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,64,"| Annual heating cost (heat pump) | $300–$500 | $500–$800 | $550–$800 | $800–$1,200 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,112,- Electrical: $600,OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,114,"- After typical state + utility rebates ($500–$5,000): **$5,900–$10,400** (federal 25C/25D expired Dec 31, 2025)",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,121,"- After typical state + utility rebates ($500–$5,000): **$9,800–$14,300** (federal 25C/25D expired Dec 31, 2025)",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,134,"- After typical state + utility rebates ($1,000–$8,000+, e.g. Mass Save): **$7,300–$14,300** (federal 25C/25D expired Dec 31, 2025)",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,140,"- After typical state + utility rebates ($500–$3,000): **$6,000–$8,500** (federal 25C/25D expired Dec 31, 2025)",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,238,"| Additional cost for heating | $0 (included) | $2,000–$5,000 (furnace) |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,244,"**Bottom line:** Mini splits deliver heating and cooling in one system at higher efficiency. Central air requires a separate furnace, adding $2,000–$5,000 to the install cost. In moderate climates, a mini split heat pump can replace both the AC and the furnace — potentially saving $5,000–$10,000 ove",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,272,"**Mini split (3-zone Fujitsu):** $9,500 installed. SEER2 25, HSPF2 11. Annual energy cost: ~$650. Provides heating and cooling. No ductwork needed. After typical state + utility rebates: $5,500–$8,500 (federal 25C/25D expired Dec 31, 2025).",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,274,"**Central air + ductwork:** $16,000 installed. SEER2 16, plus existing gas furnace. Annual energy cost: ~$950. After typical state + utility rebates: $13,000–$15,500 (federal 25C/25D expired Dec 31, 2025).",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,282,"**Mini split (5-zone Daikin):** $16,000 installed. SEER2 22, HSPF2 11. Annual energy cost: ~$800. After typical state + utility rebates: $11,000–$15,000 (federal 25C/25D expired Dec 31, 2025).",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mini-split-vs-central-air.mdx,284,"**Central air replacement (Carrier 18 SEER2 heat pump):** $9,500 installed, including duct sealing. Annual energy cost: ~$1,050. After typical state + utility rebates: $7,500–$9,000 (federal 25C/25D expired Dec 31, 2025).",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/smallest-mini-splits.mdx,36,"| Mitsubishi | MSZ-FH09 | 9,000 | 33.1 | 19 dB | $1,600–$2,000 | Best overall small unit |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/smallest-mini-splits.mdx,38,"| Fujitsu | RLS3H 09 | 9,000 | 33.0 | 19 dB | $1,200–$1,600 | Best value premium |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/smallest-mini-splits.mdx,40,"| Mitsubishi | MSZ-GL06 | 6,000 | 24.0 | 22 dB | $1,200–$1,600 | Smallest available |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/smallest-mini-splits.mdx,66,"- The federal 25C credit (up to $2,000) expired for installs after Dec 31, 2025 (OBBBA); for 2026 installs, state and utility rebates plus IRA HEAR / HOMES are the active pathways",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/smallest-mini-splits.mdx,92,"question: ""Are there tax credits available?"",",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/smallest-mini-splits.mdx,93,"answer: ""The federal Section 25C credit (heat pumps) and Section 25D credit (geothermal/solar/batteries) both expired for property placed in service after Dec 31, 2025 under the OBBBA. For 2026 installs, the active pathways are state and utility rebates (typically $500–$3,000), the IRA HEAR program ",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/best-diy-mini-splits.mdx,38,"| 1 | MrCool DIY 4th Gen | Easy (3/10) | 22.0 | No | Pre-charged quick-connect | $1,100–$1,500 | $1,300–$2,000 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/best-diy-mini-splits.mdx,39,"| 2 | MrCool DIY 3rd Gen | Easy (3/10) | 20.0 | No | Pre-charged quick-connect | $900–$1,200 | $1,100–$1,700 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/best-diy-mini-splits.mdx,40,"| 3 | Senville LETO SENL-12CD | Moderate (5/10) | 21.2–21.3 | Basic (flare wrench) | Pre-charged, flare | $600–$900 | $800–$1,400 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/best-diy-mini-splits.mdx,91,"**Why it ranks here:** At $600–$900 for a 12K unit, Senville is the cheapest mini split that still delivers functional performance — and per the Senville LETO spec sheet, the SENL-12CD is rated **21.2–21.3 SEER2** with R-454B refrigerant and a **10-year compressor + 10-year parts** warranty. Some mo",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/best-diy-mini-splits.mdx,145,"- **Senville LETO SENL-12CD is cheapest** at $600–$900 with surprisingly strong specs (21.2–21.3 SEER2, R-454B, 10/10 warranty per the manufacturer spec sheet); trade-offs are noise (28 dB) and flare connections",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/best-diy-mini-splits.mdx,168,"answer: ""The absolute cheapest: a Senville SENL-12CD ($600–$800) DIY installed, plus an electrician for the circuit ($200–$400). Total: $800–$1,200. The best value: a MrCool DIY 4th Gen 12K ($1,100–$1,500) DIY installed plus electrician ($200–$400). Total: $1,300–$1,900, with significantly better ef",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mrcool-3rd-gen-vs-4th-gen.mdx,55,"| Equipment price | $900–$1,200 | $1,100–$1,500 | +$200–$300 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mrcool-3rd-gen-vs-4th-gen.mdx,61,"| 12K | 20.0 | 22.0 | $900–$1,200 | $1,100–$1,500 | +$200–$300 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mrcool-3rd-gen-vs-4th-gen.mdx,63,"| 24K | 17.5 | 19.0 | $1,300–$1,700 | $1,500–$2,000 | +$200–$300 |",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mrcool-3rd-gen-vs-4th-gen.mdx,91,"- The federal **25C tax credit (up to $2,000) expired** for installs after Dec 31, 2025 under the OBBBA; state and utility rebates plus IRA HEAR / HOMES programs remain the active 2026 federal pathways.",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mrcool-3rd-gen-vs-4th-gen.mdx,117,"question: ""Are there tax credits available?"",",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
content/mini-split-air-conditioners/mrcool-3rd-gen-vs-4th-gen.mdx,118,"answer: ""The federal Section 25C credit (heat pumps) and Section 25D credit (geothermal/solar/batteries) both expired for property placed in service after Dec 31, 2025 under the OBBBA. For 2026 installs, the active pathways are state and utility rebates (typically $500–$3,000), the IRA HEAR program ",OTHER,OK — FAQ question / URL / label / state-program / no-credit statement / incidental
